OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,LONGITUDE,LATITUDE
ROGINA NO.2,OPERATING MINE,QLD,"Aggregate - undifferentiated, Sandstone, Stone - building stone",144.8329,-17.3629
DAVID,OPERATING MINE,QLD,Opal,144.6204,-27.9779
YANGAN SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.2175,-28.2079
PIPERS DREAM,OPERATING MINE,QLD,Opal,144.6208,-27.9774
LITTLE WINNER,OPERATING MINE,QLD,Opal,144.6224,-27.9778
LADY LUCK,OPERATING MINE,QLD,Opal,144.623,-27.9771
CORK NO 4,OPERATING MINE,QLD,Gypsum,142.0436,-22.934
CHERYL LEA,OPERATING MINE,QLD,Opal,145.3249,-27.5901
BOX CREEK,OPERATING MINE,QLD,Opal,144.4863,-27.4836
JEEBROPILLY BENTONITE,OPERATING MINE,QLD,Bentonite,152.6391,-27.6545
ZACK'S,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1533,-27.4981
MONTGOMERY SANDSTONE QUARRY,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1014,-27.5006
WAGNERS SANDSTONE QUARRY,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1597,-27.5168
HELIDON GEM 1 SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1511,-27.5356
ALBATIO QUARRY,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1108,-27.509
BIG RED,OPERATING MINE,QLD,Opal,143.0006,-23.1309
COATHWORTH MINE,OPERATING MINE,QLD,Opal,141.4829,-22.9422
LADY LIL PROJECT,OPERATING MINE,QLD,Opal,142.6478,-23.4192
WARBRICK,OPERATING MINE,QLD,Clay - brick,151.9827,-28.2849
MONIER IPSWICH,OPERATING MINE,QLD,Clay - brick,152.839,-27.6036
MONIER DARRA,OPERATING MINE,QLD,Clay - brick,152.9683,-27.5719
BORAL DARRA,OPERATING MINE,QLD,Clay - brick,152.9614,-27.5664
BRITTAINS,OPERATING MINE,QLD,Clay - brick,152.9603,-27.3176
THUNDERBIRD PARK,OPERATING MINE,QLD,Thunder Eggs,153.1839,-27.9021
WARWICK SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.0153,-28.1864
MERIBAH,OPERATING MINE,QLD,Opal,143.9542,-25.303
RUSSIAN STRIKE,OPERATING MINE,QLD,Opal,142.7462,-23.2329
PAGWOTAM,OPERATING MINE,QLD,Opal,144.3231,-24.8504
LOCKYER SANDSTONE QUARRY,OPERATING MINE,QLD,"Stone - building stone, Sandstone",152.1464,-27.5237
CORK GYPSUM,OPERATING MINE,QLD,Gypsum,142.063,-22.9193
HUGHENDEN GYPSUM,OPERATING MINE,QLD,Gypsum,144.0842,-20.822
MAYNE RIVER GYPSUM,OPERATING MINE,QLD,Gypsum,142.092,-23.5768
DELTA,OPERATING MINE,QLD,Agricultural Lime,147.388,-19.9044
MOUNT SYLVIA,OPERATING MINE,QLD,Diatomite,152.1626,-27.8253
GET LUCKY,OPERATING MINE,QLD,Opal,144.4815,-27.6599
BILLY B,OPERATING MINE,QLD,Opal,144.6364,-27.9765
BORAL BRICKS IPSWICH,OPERATING MINE,QLD,Clay - brick,152.8342,-27.6312
RIVER OF GOLD SLATE MINES,OPERATING MINE,QLD,"Stone - building stone, Staurolite, Sandstone",144.7074,-16.3311
MORETON DOLOMITE,OPERATING MINE,QLD,"Agricultural Lime, Clay - brick",152.721,-27.8348
SUNSETS PROMISE,OPERATING MINE,QLD,Opal,144.6249,-27.9778
NIL DESPERANDUM,OPERATING MINE,QLD,Opal,144.6213,-27.98
BRY LEASE,OPERATING MINE,QLD,Gypsum,142.0872,-23.594
EIDSVOLD SILTSTONE,OPERATING MINE,QLD,Sandstone,151.2127,-25.4791
CALCIUM NORTH,OPERATING MINE,QLD,Limestone,146.8001,-19.6563
FLINDERS,OPERATING MINE,QLD,Agricultural Lime,152.7171,-27.825
BRIBIE ISLAND FOUNDRY MOULD SAND,OPERATING MINE,QLD,Sand - foundry,153.1811,-27.0526
SUNSTATE SAND LEASES,OPERATING MINE,QLD,"Silica sand, Sand - foundry",152.4997,-25.0056
MILES,OPERATING MINE,QLD,Bentonite,150.1503,-26.694
GURULMUNDI,OPERATING MINE,QLD,Bentonite,150.0686,-26.4473
QUEENSLAND BENTONITE,OPERATING MINE,QLD,Bentonite,149.9966,-26.4051
SOUTHERN PACIFIC SANDS,OPERATING MINE,QLD,Silica sand,153.0788,-27.0876
STAPYLTON,OPERATING MINE,QLD,Clay - brick,153.2534,-27.7393
NUBRIK NO 1,OPERATING MINE,QLD,Clay - brick,152.8198,-27.6267
LAVA PLAINS,OPERATING MINE,QLD,Corundum - sapphire,144.7563,-18.4363
ENTERPRISE,OPERATING MINE,QLD,"Rutile, Zircon, Industrial mineral, Monazite",153.4583,-27.5734
BEDROCK SILICA,OPERATING MINE,QLD,Silica sand,146.3738,-19.4177
MURGON,OPERATING MINE,QLD,Limestone,151.9756,-26.2883
O BRIENS CREEK GEMFIELD,OPERATING MINE,QLD,"Topaz, Beryl - aquamarine",144.0275,-18.0213
ROCHDALE BRICKWORKS,OPERATING MINE,QLD,Clay - brick,153.1138,-27.5581
BLUE MOON,OPERATING MINE,QLD,Agricultural Lime,151.7278,-26.1955
CEDARS MINE,OPERATING MINE,QLD,Bentonite,151.8866,-26.8809
MAIDENWELL,OPERATING MINE,QLD,Diatomite,151.7758,-26.7976
KUNWARARA,OPERATING MINE,QLD,Magnesite,150.1855,-22.887
ABEL,OPERATING MINE,QLD,Opal,144.6248,-27.976
STRATHPINE,OPERATING MINE,QLD,Clay - brick,152.9618,-27.313
KENNEDY CREEK,OPERATING MINE,QLD,Agricultural Lime,148.9534,-21.9904
WILLOWS ZEOLITE MINE,OPERATING MINE,QLD,Zeolite,147.4636,-23.6765
VANCE,OPERATING MINE,QLD,"Silica sand, Rutile, Zircon, Industrial mineral, Monazite",153.4547,-27.4912
Lethbridge Bay,Operating mine,NT,"Zircon, Leucoxene, Rutile, Ilmenite",131.0032,-11.3616
Jasmine West,Operating mine,NT,Iron ore,131.8718,-13.5734
Sacramore,Operating mine,NT,Diamond - undifferentiated,136.3459,-16.8518
Thelma Rosemary,Operating mine,NT,Iron ore,131.8701,-13.5804
Mud Tank,Operating mine,NT,"Vermiculite, Apatite, Zircon",134.2763,-23.0115
Helene 2,Operating mine,NT,Iron ore,131.8532,-13.5863
Ochre Hill,Operating mine,NT,Iron ore,131.8567,-13.5308
Helene 3,Operating mine,NT,Iron ore,131.8537,-13.59
Helene 5,Operating mine,NT,Iron ore,131.8554,-13.5987
Palomides,Operating mine,NT,Diamond - undifferentiated,136.346,-16.85
ELIZABETH,OPERATING MINE,QLD,Opal,144.6207,-27.9769
QUEEN OF SHEBA,OPERATING MINE,QLD,Opal,144.6224,-27.9755
JOHN,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.6617,-23.4136
HANDOUT,OPERATING MINE,QLD,Corundum - sapphire,147.6605,-23.414
PARTI TWO,OPERATING MINE,QLD,Corundum - sapphire,147.661,-23.4147
MIN MIN MINE,OPERATING MINE,QLD,Corundum - sapphire,147.6606,-23.4148
HORNETS NEST,OPERATING MINE,QLD,Corundum - sapphire,147.6577,-23.4141
WREN HAVEN,OPERATING MINE,QLD,Corundum - sapphire,147.6617,-23.4122
IDUNNO,OPERATING MINE,QLD,Corundum - sapphire,147.6613,-23.4144
MALCOLM GUY YANGAN QUARRY,OPERATING MINE,QLD,"Sandstone, Stone - building stone",152.2092,-28.2014
BELLMERE,OPERATING MINE,QLD,Unspecified/Unknown,152.8658,-27.0908
BIRNAM RANGE,OPERATING MINE,QLD,Unspecified/Unknown,153.0216,-27.9824
BLI BLI,OPERATING MINE,QLD,Unspecified/Unknown,152.9804,-26.6136
BRACALBA,OPERATING MINE,QLD,Unspecified/Unknown,152.8232,-26.9966
BRAESIDE (WALLS),OPERATING MINE,QLD,Unspecified/Unknown,151.913,-28.3847
WEST BURLEIGH (GCCC),OPERATING MINE,QLD,Unspecified/Unknown,153.4123,-28.1109
WEST BURLEIGH (M & M),OPERATING MINE,QLD,Unspecified/Unknown,153.4182,-28.1099
CUSHNIE,OPERATING MINE,QLD,Unspecified/Unknown,151.7772,-26.3201
BLUE ROCK,OPERATING MINE,QLD,Unspecified/Unknown,153.1914,-27.8379
DULONG,OPERATING MINE,QLD,Unspecified/Unknown,152.8849,-26.6372
DUNDOWRAN (BORAL),OPERATING MINE,QLD,Unspecified/Unknown,152.7547,-25.2954
HERVEY BAY QUARRIES,OPERATING MINE,QLD,Unspecified/Unknown,152.7369,-25.3101
FISHERMAN (REDLAND SHIRE COUNCIL),OPERATING MINE,QLD,Unspecified/Unknown,153.5232,-27.4565
GERMAN CHURCH ROAD (R S C),OPERATING MINE,QLD,Unspecified/Unknown,153.2707,-27.6341
GLASSHOUSE,OPERATING MINE,QLD,Unspecified/Unknown,152.9181,-26.9126
GLENVALE,OPERATING MINE,QLD,Unspecified/Unknown,151.8886,-27.5796
HARLAXTON,OPERATING MINE,QLD,Unspecified/Unknown,151.9634,-27.5312
NANANGO QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,151.9442,-26.6274
NERANG,OPERATING MINE,QLD,Unspecified/Unknown,153.3187,-27.9664
IMAGE FLAT,OPERATING MINE,QLD,Unspecified/Unknown,152.94,-26.5999
INGLEWOOD,OPERATING MINE,QLD,Unspecified/Unknown,151.142,-28.4143
JIMBOUR,OPERATING MINE,QLD,Unspecified/Unknown,151.2164,-26.9649
KEPERRA,OPERATING MINE,QLD,Unspecified/Unknown,152.9479,-27.4204
FERNY GROVE,OPERATING MINE,QLD,Unspecified/Unknown,152.9322,-27.4177
MALU,OPERATING MINE,QLD,Unspecified/Unknown,151.5614,-27.3356
MANTEUFFEL ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.254,-27.6324
MARBANGO,OPERATING MINE,QLD,Unspecified/Unknown,148.0678,-26.4826
MUNGAR,OPERATING MINE,QLD,Unspecified/Unknown,152.5632,-25.6329
OXENFORD (NUCRUSH),OPERATING MINE,QLD,Unspecified/Unknown,153.2947,-27.9076
MONKLAND,OPERATING MINE,QLD,Unspecified/Unknown,152.6875,-26.2293
POLLY'S FOLLY,OPERATING MINE,QLD,Corundum - sapphire,147.6901,-23.48
HERBEL 1,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.7086,-23.4249
FAYSHA,OPERATING MINE,QLD,Corundum - sapphire,147.727,-23.4507
MURPHY'S LAW,OPERATING MINE,QLD,Corundum - sapphire,147.7291,-23.4516
NEST EGG,OPERATING MINE,QLD,Corundum - sapphire,147.7286,-23.4521
BLACK STUMP,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.6556,-23.4159
CHESTER'S CHOICE,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.6624,-23.4137
BRISBANE RIVER (HUGHES),OPERATING MINE,QLD,Gravel,152.4074,-27.0021
OTTO ROAD,OPERATING MINE,QLD,Gravel,152.402,-27.554
BALAAM HILL,OPERATING MINE,QLD,Unspecified/Unknown,152.368,-27.4554
QUARRY RD,OPERATING MINE,QLD,Gravel,152.365,-27.4442
DE LUCA ROAD,OPERATING MINE,QLD,Unspecified/Unknown,145.946,-17.9607
CASTLEREAGH,OPERATING MINE,QLD,Gravel,140.5632,-20.6642
EUDLO CREEK (CORDWELL),OPERATING MINE,QLD,Gravel,152.9849,-26.6936
COOKS LANE,OPERATING MINE,QLD,Unspecified/Unknown,146.2493,-18.6066
ABERGOWRIE,OPERATING MINE,QLD,Unspecified/Unknown,145.8853,-18.4662
LLOYD BELL RD,OPERATING MINE,QLD,Unspecified/Unknown,145.9802,-17.9231
DRURY LANE,OPERATING MINE,QLD,Sand - undifferentiated,152.7686,-25.287
MORRIS ROAD,OPERATING MINE,QLD,Sand - undifferentiated,152.673,-25.2559
CROOKS ROAD (TURNER),OPERATING MINE,QLD,Sand - undifferentiated,152.7131,-25.2856
CROOKS ROAD (BURKE),OPERATING MINE,QLD,Sand - undifferentiated,152.7175,-25.3015
CROOKS ROAD (MCDONALD),OPERATING MINE,QLD,Sand - undifferentiated,152.7097,-25.3004
SORRENSONS ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.7947,-25.2892
GIMPELS RD,OPERATING MINE,QLD,Unspecified/Unknown,152.6502,-27.7531
WARRILL CREEK (CASALEGNO),OPERATING MINE,QLD,Gravel,152.5457,-27.9745
WARRILL CREEK (RACEVIEW S&G),OPERATING MINE,QLD,Gravel,152.4753,-27.9836
BRACALBA SOUTH,OPERATING MINE,QLD,Unspecified/Unknown,152.8206,-27.014
CATTLE CAMP PIT,OPERATING MINE,QLD,Gravel,145.4663,-17.3382
BRISBANE RIVER (WILSON 2),OPERATING MINE,QLD,Gravel,152.3841,-27.0119
COLEMAN,OPERATING MINE,QLD,Gravel,147.7349,-23.4196
JUANDAH CREEK,OPERATING MINE,QLD,Sand - undifferentiated,150.0474,-26.2596
HURCOM,OPERATING MINE,QLD,Unspecified/Unknown,151.1063,-23.8315
JOHNS ROAD (NOOSA EARTHMOVERS),OPERATING MINE,QLD,Sand - undifferentiated,153.0251,-26.3404
MARY RIVER (METALIA),OPERATING MINE,QLD,Gravel,152.7313,-25.506
PINK LILY SANDS,OPERATING MINE,QLD,Gravel,150.4679,-23.3268
BLACKMOUNT,OPERATING MINE,QLD,Unspecified/Unknown,146.5834,-25.7043
MIDDLE BANKS (BORAL),OPERATING MINE,QLD,Sand - undifferentiated,153.3231,-27.1962
YULE BANKS (BOWEN),OPERATING MINE,QLD,Sand - undifferentiated,153.343,-27.095
SPITFIRE BANKS (BOWEN),OPERATING MINE,QLD,Sand - undifferentiated,153.2823,-27.0229
MIDDLE BANKS (MAR CON),OPERATING MINE,QLD,Sand - undifferentiated,153.313,-27.2007
YULE BANKS (MAR CON),OPERATING MINE,QLD,Sand - undifferentiated,153.348,-27.0769
SPITFIRE BANKS (MAR CON),OPERATING MINE,QLD,Sand - undifferentiated,153.2924,-27.0319
SOUTH WEST SPIT (HANSON),OPERATING MINE,QLD,Sand - undifferentiated,153.212,-27.1494
BAUERS RD,OPERATING MINE,QLD,Unspecified/Unknown,152.692,-27.7012
BRISBANE RIVER (NESTHAVEN),OPERATING MINE,QLD,Gravel,152.4019,-27.046
BRISBANE RIVER  (COOPER),OPERATING MINE,QLD,Gravel,152.4019,-27.0375
WESTERN BANKS (MT&B),OPERATING MINE,QLD,Sand - undifferentiated,153.2624,-27.1313
BRISBANE RIVER (WILSON 1),OPERATING MINE,QLD,Gravel,152.4032,-26.9918
BRISBANE RIVER  (KARREMAN),OPERATING MINE,QLD,Gravel,152.3832,-26.9884
BRISBANE RIVER (CAMPBELL),OPERATING MINE,QLD,Gravel,152.3111,-26.8971
BUARABA CREEK (BISCHOFF),OPERATING MINE,QLD,Gravel,152.3989,-27.3989
BUARABA CREEK (HITEC),OPERATING MINE,QLD,Gravel,152.3772,-27.3926
RUNNING CREEK (BEAUMONT 2),OPERATING MINE,QLD,Gravel,152.4278,-27.3699
RUNNING CREEK (BEAUMONT 1),OPERATING MINE,QLD,Gravel,152.4227,-27.3855
SANDY CREEK (ROOTS),OPERATING MINE,QLD,Gravel,152.1856,-27.5505
YELLOW GULLY (FROM),OPERATING MINE,QLD,Gravel,152.3461,-27.4249
ALLIGATOR CREEK (CROYDEN),OPERATING MINE,QLD,Sand - undifferentiated,149.1999,-21.3114
CURRAWONG,OPERATING MINE,QLD,Chrysoberyl,149.9122,-22.9897
RAINDANCE,OPERATING MINE,QLD,Opal,142.6437,-24.8079
BAKER'S CREEK (CAMILLERI),OPERATING MINE,QLD,Sand - undifferentiated,149.1713,-21.2016
BAKER'S CREEK (LEMURA),OPERATING MINE,QLD,Sand - undifferentiated,149.1839,-21.2059
HARBOUR BEACH,OPERATING MINE,QLD,Sand - undifferentiated,149.226,-21.5079
PIONEER RIVER BASSETT (MACKAY S&G),OPERATING MINE,QLD,Sand - undifferentiated,149.1723,-21.1347
JIMBOOMBA PIT,OPERATING MINE,QLD,Sand - undifferentiated,153.0227,-27.8166
BUNDAMBA CREEK,OPERATING MINE,QLD,Gravel,152.8126,-27.7489
SANDY CREEK (HELIDON SAND & SOIL),OPERATING MINE,QLD,Gravel,152.1857,-27.5469
OXLEY CREEK (WARAPAR),OPERATING MINE,QLD,Sand - undifferentiated,153.0076,-27.5865
OXLEY CREEK (BEMCOVE),OPERATING MINE,QLD,Sand - undifferentiated,153.0127,-27.5965
STODDARTS,OPERATING MINE,QLD,Unspecified/Unknown,148.7703,-20.8447
MOUNT OSSA - SEAFORTH,OPERATING MINE,QLD,Unspecified/Unknown,148.8943,-20.9307
HOWELLS,OPERATING MINE,QLD,Unspecified/Unknown,148.9966,-21.0054
COOLUM SANDS,OPERATING MINE,QLD,Sand - undifferentiated,153.0512,-26.523
BREADSELLS,OPERATING MINE,QLD,Unspecified/Unknown,148.7134,-20.7928
MT BILEWILAM (SAND),OPERATING MINE,QLD,Sand - undifferentiated,153.0475,-26.0101
TWEED,OPERATING MINE,QLD,Unspecified/Unknown,153.4791,-28.2501
MORETON BAY (PORT),OPERATING MINE,QLD,Sand - undifferentiated,153.252,-27.023
MARY RIVER (HILL),OPERATING MINE,QLD,Gravel,152.7459,-26.552
MARY RIVER (WOODS GHEERULLA),OPERATING MINE,QLD,Gravel,152.7607,-26.567
MARY RIVER (WOODS KENILWORTH),OPERATING MINE,QLD,Gravel,152.7338,-25.693
MARY RIVER (S'SHINE C Q),OPERATING MINE,QLD,Gravel,152.7443,-26.5316
MARY RIVER (RIGHTMIX),OPERATING MINE,QLD,Gravel,152.7165,-26.7209
MARY RIVER (COX),OPERATING MINE,QLD,Gravel,152.7484,-26.4605
MACKAY HARBOUR,OPERATING MINE,QLD,Sand - undifferentiated,149.2238,-21.1015
SPRINGSURE,OPERATING MINE,QLD,Unspecified/Unknown,148.1704,-24.0906
WOTONGA,OPERATING MINE,QLD,Unspecified/Unknown,148.2205,-21.9044
FITZROY RIVER (ANDERSON),OPERATING MINE,QLD,Gravel,150.3584,-23.143
CALLIDE DAM (DAVIES),OPERATING MINE,QLD,Gravel,150.6452,-24.3518
CALLIDE CREEK (BARNES),OPERATING MINE,QLD,Gravel,150.5659,-24.3815
MIMOSA CREEK,OPERATING MINE,QLD,Gravel,149.7515,-24.4955
ISAAC RIVER (MORANBAH N),OPERATING MINE,QLD,Gravel,148.0069,-21.9086
O'CONNELL RIVER (NQRF),OPERATING MINE,QLD,Gravel,148.5788,-20.6292
BURDEKIN RIVER 36KM (HOLZNAGEL),OPERATING MINE,QLD,Gravel,147.2676,-19.7374
SPRING CK,OPERATING MINE,QLD,Unspecified/Unknown,139.4285,-20.481
O' ROURKE QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,152.9474,-27.4227
NORTH STRADBROKE,OPERATING MINE,QLD,Sand - undifferentiated,153.4201,-27.4812
BURDEKIN RIVER (LEWIS),OPERATING MINE,QLD,Gravel,147.4075,-19.6269
HAUGHTON RIVER (BARRO),OPERATING MINE,QLD,Gravel,147.0998,-19.6091
HAUGHTON RIVER (BORAL),OPERATING MINE,QLD,Gravel,147.0905,-19.5654
BURDEKIN RIVER (MACDONALD),OPERATING MINE,QLD,Gravel,147.4044,-19.6352
ROSS RIVER (READYMIX),OPERATING MINE,QLD,Gravel,146.731,-19.335
ROSS RIVER (OZSANDS),OPERATING MINE,QLD,Gravel,146.7189,-19.4795
ROSS RIVER (TOWNSVILLE SANDS),OPERATING MINE,QLD,Gravel,146.725,-19.4662
ALICE RIVER (CARTER),OPERATING MINE,QLD,Gravel,146.6275,-19.2588
MARY NO.3,OPERATING MINE,QLD,Corundum - sapphire,147.6784,-23.4114
CARMEL'S LAST CHANCE,OPERATING MINE,QLD,Corundum - sapphire,147.6833,-23.4128
MOUNT COOT-THA,OPERATING MINE,QLD,Unspecified/Unknown,152.9696,-27.4777
MOUNT COTTON,OPERATING MINE,QLD,Unspecified/Unknown,153.2291,-27.6387
MOUNT JUILLERAT,OPERATING MINE,QLD,Unspecified/Unknown,152.8611,-27.6713
MOUNT MARROW,OPERATING MINE,QLD,Unspecified/Unknown,152.622,-27.596
MOY POCKET,OPERATING MINE,QLD,Unspecified/Unknown,152.7408,-26.5362
NARANGBA,OPERATING MINE,QLD,Unspecified/Unknown,152.8758,-27.1757
PETRIE (READYMIX),OPERATING MINE,QLD,Unspecified/Unknown,152.9268,-27.2462
ORMEAU,OPERATING MINE,QLD,Unspecified/Unknown,153.2171,-27.8243
P & S DECO QUARRIES,OPERATING MINE,QLD,Unspecified/Unknown,152.9494,-27.4182
PARKLANDS BLUEMETAL,OPERATING MINE,QLD,Unspecified/Unknown,152.9642,-26.6011
PINE MOUNTAIN (BCC),OPERATING MINE,QLD,Unspecified/Unknown,153.0856,-27.5156
PURGA,OPERATING MINE,QLD,Unspecified/Unknown,152.7443,-27.7524
REDLANDS (KARREMAN),OPERATING MINE,QLD,Unspecified/Unknown,153.1956,-27.6108
RINGTAIL CREEK,OPERATING MINE,QLD,Unspecified/Unknown,152.9621,-26.3535
RITCHES,OPERATING MINE,QLD,Unspecified/Unknown,152.9454,-28.1819
ROUND MOUNTAIN,OPERATING MINE,QLD,Unspecified/Unknown,152.9309,-27.0334
RUSSELL ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.719,-27.5285
SIPPY CREEK,OPERATING MINE,QLD,Sand - undifferentiated,153.0339,-26.7343
STAPYLTON (BORAL),OPERATING MINE,QLD,Unspecified/Unknown,153.2515,-27.738
SUNROCK,OPERATING MINE,QLD,Unspecified/Unknown,152.9665,-26.9282
COOLUM QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,153.0351,-26.5356
UPPER COOMERA,OPERATING MINE,QLD,Unspecified/Unknown,153.2815,-27.9194
VILLENEUVE,OPERATING MINE,QLD,Unspecified/Unknown,152.6574,-26.9677
WEST BURLEIGH (BORAL),OPERATING MINE,QLD,Unspecified/Unknown,153.4256,-28.1158
PETRIE (BORAL),OPERATING MINE,QLD,Unspecified/Unknown,152.9083,-27.2398
STAPYLTON (ASTEC),OPERATING MINE,QLD,Unspecified/Unknown,153.2424,-27.7206
WALLACE'S PIT,OPERATING MINE,QLD,Unspecified/Unknown,152.8959,-27.3436
WITHCOTT,OPERATING MINE,QLD,Unspecified/Unknown,152.0057,-27.513
BUARABA CREEK (NUCRUSH),OPERATING MINE,QLD,Gravel,152.3908,-27.394
BUARABA CREEK (ITS),OPERATING MINE,QLD,Gravel,152.3929,-27.3889
BARABON BASALT,OPERATING MINE,QLD,Unspecified/Unknown,143.4495,-20.7895
STAGHURST PIT,OPERATING MINE,QLD,Gravel,152.4073,-27.003
BLACKHILL,OPERATING MINE,QLD,Unspecified/Unknown,149.1209,-23.5472
ALLEN ROAD,OPERATING MINE,QLD,Unspecified/Unknown,145.4694,-17.5842
BARGARA,OPERATING MINE,QLD,Unspecified/Unknown,152.4715,-24.8588
BEDFORD WEIR,OPERATING MINE,QLD,Unspecified/Unknown,148.8346,-23.382
BONDOOLA,OPERATING MINE,QLD,Unspecified/Unknown,150.6659,-23.1957
MOUNT MARAGEN,OPERATING MINE,QLD,Unspecified/Unknown,146.2339,-18.575
CAVES,OPERATING MINE,QLD,Unspecified/Unknown,150.4439,-23.1612
CEDARS,OPERATING MINE,QLD,Unspecified/Unknown,149.1321,-21.088
COORUMBA ROAD,OPERATING MINE,QLD,Unspecified/Unknown,145.9147,-17.5545
EDMONTON,OPERATING MINE,QLD,Unspecified/Unknown,145.7303,-17.0837
FARLEIGH,OPERATING MINE,QLD,Unspecified/Unknown,149.0892,-21.0735
STOKES RANGE,OPERATING MINE,QLD,Unspecified/Unknown,147.3216,-19.7279
FRANKLIN'S,OPERATING MINE,QLD,Unspecified/Unknown,152.4657,-24.8691
KIANGA,OPERATING MINE,QLD,Unspecified/Unknown,150.1182,-24.6513
RAVENSHOE QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,145.4846,-17.5948
GILMOUR'S,OPERATING MINE,QLD,Unspecified/Unknown,152.7857,-26.5282
MOUNT CORDELIA,OPERATING MINE,QLD,Unspecified/Unknown,146.2417,-18.606
LAWNTON (BORAL),OPERATING MINE,QLD,Gravel,152.997,-27.276
ALICE RIVER (GREER),OPERATING MINE,QLD,Gravel,146.6287,-19.2605
BURDEKIN RIVER 54KM (HOLZNAGEL),OPERATING MINE,QLD,Gravel,147.2266,-20.053
DON RIVER,OPERATING MINE,QLD,Gravel,148.1995,-20.0491
MARCHKE'S PIT,OPERATING MINE,QLD,Unspecified/Unknown,152.3057,-27.147
YULEBA,OPERATING MINE,QLD,Gravel,149.3563,-26.6705
OAKEY CREEK PIT,OPERATING MINE,QLD,Unspecified/Unknown,152.28,-27.1676
CHANDLERS QUARRY,OPERATING MINE,QLD,Unspecified/Unknown,151.1623,-28.1213
CENTRAL BANKS (MT&B),OPERATING MINE,QLD,Sand - undifferentiated,153.3129,-27.1673
DML RIVERTON,OPERATING MINE,QLD,Unspecified/Unknown,151.4658,-29.0188
GOODSELL ROAD,OPERATING MINE,QLD,Sand - undifferentiated,147.0572,-19.3718
CAPE CLEVELAND ROAD,OPERATING MINE,QLD,Sand - undifferentiated,147.0454,-19.3392
MARY RIVER - AMAMOOR PIT (AGTEC),OPERATING MINE,QLD,Gravel,152.7094,-26.3439
BAKER'S CREEK,OPERATING MINE,QLD,Sand - undifferentiated,149.1369,-21.2147
GREG'S CHOICE,OPERATING MINE,QLD,Corundum - sapphire,147.6839,-23.4131
HUM BUG,OPERATING MINE,QLD,Corundum - sapphire,147.686,-23.4115
RUFOUS,OPERATING MINE,QLD,Corundum - sapphire,147.6883,-23.4112
ROSE ELLEN DANIELS,OPERATING MINE,QLD,Corundum - sapphire,147.6888,-23.4106
WEILER,OPERATING MINE,QLD,Corundum - sapphire,147.6895,-23.4119
THE PEE BEE MINE,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.6897,-23.412
LLAMEDOS,OPERATING MINE,QLD,Corundum - sapphire,147.6895,-23.4122
YOUNG JED,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.69,-23.4122
OLD FLUFF,OPERATING MINE,QLD,"Corundum - sapphire, Zircon",147.6898,-23.4128
GEMFIRE 1,OPERATING MINE,QLD,Corundum - sapphire,147.6879,-23.4102
VALLEY OF LIGHT,OPERATING MINE,QLD,Corundum - sapphire,147.6894,-23.4094
REN,OPERATING MINE,QLD,Corundum - sapphire,147.688,-23.4126
NORTH WALSH RD,OPERATING MINE,QLD,Sand - undifferentiated,145.3135,-17.035
GLENHOWDEN PIT,OPERATING MINE,QLD,Unspecified/Unknown,152.2835,-26.9807
KANGAROO CREEK RD,OPERATING MINE,QLD,Unspecified/Unknown,152.3808,-26.8819
JOHNSTONS PIT,OPERATING MINE,QLD,Unspecified/Unknown,152.4109,-27.282
LINVILLE ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.2714,-26.829
WESTERN BRANCH ROAD,OPERATING MINE,QLD,Unspecified/Unknown,152.1842,-26.6443
